"unit_id","doc_id","unit_seq","country_iso3","jurisdiction","year","document_class","section_path","page_start","page_end","word_count","is_exec_summary","T1_surveillance","T2_executive","T3_infocontrol","T4_civilrights","T5_economic","T6_geopolitical","primary_theme","primary_score","secondary_theme","secondary_score","n_themes_nonzero","max_score","binding_status","confidence_level","flag_human_review","flag_reason","justification","codebook_version","codebook_sha256","prompt_version","prompt_sha256","model_id","effort","scoring_route","scored_at","run_id","input_tokens","output_tokens","cache_read_input_tokens","evidence_instrument","evidence_addressee","evidence_consequence","source_language","is_translation","regime_type","regime_source","regime_year"
"DEU_AISTRAT_2018_3FIELDSO_WEWILL_P17_17","DEU_AISTRAT_2018",24,"DEU","Germany",2018,"C","3. Fields of action > 3.1 Strengthening research in Germany and Europe in order to be drivers of innovation > We will promote research and development for applications that protect consumers’ interests and",17,17,184,FALSE,1,0,2,0,2,1,"T3_infocontrol",2,"T5_economic",2,4,2,"directed","High","YES","Polysemic Uncertainty","""In response to new threats to our security from within and without the country, the Federal Government will promote research into both civil security and into the detection of manipulated and automatically generated content, also as part of its work on cybersecurity"" is state-funded synthetic-media detection research inside a named security research programme -- the T3=2 anchor for state-funded provenance and detection work with no enforcement consequence attached. ""As part of its programme providing funding for security research, the Federal Government will establish two new Centres of Excellence"" is funded institutional capacity (T5=2). AI is named as support for ""civil security officers"" in disaster settings, with no programme, target population or monitoring described (T1=1). Research ""to protect the country's external security and for military purposes"" is assigned to competent ministries without an export or exclusion instrument (T6=1). Flagged on the mandatory T3 trigger.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_WEWILL_P18_18","DEU_AISTRAT_2018",25,"DEU","Germany",2018,"C","3. Fields of action > 3.1 Strengthening research in Germany and Europe in order to be drivers of innovation > We will promote research and development for applications that protect consumers’ interests and",18,18,260,FALSE,1,0,0,0,2,0,"T5_economic",2,"T1_surveillance",1,2,2,"directed","Moderate","NO","None","""The Federal Government therefore seeks to promote public-sector research in this field and to ensure that the relevant authorities acquire in-depth expertise. A key role in this work will be played by the Federal Office for Information Security"" is funded institutional capacity for IT security, which the Theme 3 boundary note routes to Theme 5 (T5=2). The named techniques include ""surveillance and monitoring of networks, interfaces and protocol data"": the immediate object is network infrastructure, but protocol data is communications metadata attaching to identifiable people, and the actor is a federal authority -- so Theme 1 registers at 1, the level for a security capability named without a programme, target population or legal basis described. Confidence is Moderate because the Human Target Constraint is genuinely contested on protocol-data monitoring.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_WEWILL_P18_18_2","DEU_AISTRAT_2018",26,"DEU","Germany",2018,"C","3. Fields of action > 3.1 Strengthening research in Germany and Europe in order to be drivers of innovation > We will promote research and development for applications that protect consumers’ interests and",18,18,250,FALSE,0,0,0,1,2,0,"T5_economic",2,"T4_civilrights",1,2,2,"directed","High","NO","None","""We will continue to promote funding for research into mathematical and computational methods used to integrate, analyse and interpret biomedical data"", resting on ""systems medicine, computational life sciences, and the creation of a distributed bioinformatics infrastructure"", with ""data integration centres at university hospitals, as is being done under the medical computing initiative"" (T5=2). ""Always in conformity with data protection law and taking account of patients' protected interests"" and ""promoting the principle of everyone being in control of their personal data, so that patients have the final say on how and for what purposes their data is used"" reference existing law and state a principle without creating a new obligation, audit or remedy (T4=1). The analysis serves patients' own care, so the Theme 1 purpose test is not met.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_WEWILL_P18_18_3","DEU_AISTRAT_2018",27,"DEU","Germany",2018,"C","3. Fields of action > 3.1 Strengthening research in Germany and Europe in order to be drivers of innovation > We will promote research and development for applications that protect consumers’ interests and",18,19,146,FALSE,0,0,0,0,2,0,"T5_economic",2,"None",0,1,2,"directed","High","NO","None","""We will expand AI research and development for applications in the nursing sector"" and ""robotics can be part of the solution here, and we will do more to support this"" is directed sectoral research and development in care (T5=2). The described systems assist, move and accompany the people using them; there is no monitoring for security, enforcement or control, so the Theme 1 purpose test is not met. No rights instrument, content mechanism or cross-border dimension appears.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_WEWILL_P19_19","DEU_AISTRAT_2018",28,"DEU","Germany",2018,"C","3. Fields of action > 3.1 Strengthening research in Germany and Europe in order to be drivers of innovation > We will promote research and development for applications that protect consumers’ interests and",19,19,251,FALSE,0,0,0,0,2,0,"T5_economic",2,"None",0,1,2,"directed","High","NO","None","""The Federal Government will foster research and development into space technology combined with AI"", producing geo-information for ""urban planning, transport and mobility trends"" and ""more reliable information... on natural resources and the way they are being used (land and water use, deforestation caused by agriculture, forestry and mining)"" (T5=2). The analysis fuses Earth observation with citizens' science and social media, but its objects are land, resources and commodity prices and its purposes are environmental and economic, so under both the Human Target Constraint and the purpose test Theme 1 is not engaged. No obligation attaches to any party.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_WEWILL_P19_19_2","DEU_AISTRAT_2018",29,"DEU","Germany",2018,"C","3. Fields of action > 3.1 Strengthening research in Germany and Europe in order to be drivers of innovation > We will promote research and development for applications that protect consumers’ interests and",19,19,250,FALSE,0,1,0,1,2,0,"T5_economic",2,"T2_executive",1,3,2,"directed","High","NO","None","""The Federal Government will review its existing funding mechanisms to tailor them to AI research"", ""we will streamline the framework for research funding as much as possible"", and it ""will fully use the margin of discretion available under funding and state-aid rules to render research funding schemes more efficient and attractive"" is administrative streamlining that creates no exemption from, and no override of, any requirement -- the T2=1 anchor. The same commitment develops ""more agile and of novel funding schemes"" for start-ups and innovative SMEs (T5=2). ""Involving experts from licensing authorities and from organisations that have an influence on market access early on"" builds regulatory considerations into R&D as a process commitment (T4=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_WEWILL_P20_20","DEU_AISTRAT_2018",30,"DEU","Germany",2018,"C","3. Fields of action > 3.1 Strengthening research in Germany and Europe in order to be drivers of innovation > We will promote research and development for applications that protect consumers’ interests and",20,20,200,FALSE,0,0,0,0,2,0,"T5_economic",2,"None",0,1,2,"directed","High","NO","None","""The Federal Government will step up research into AI technology and data-based applications for social and environmental change and also develop criteria for assessing the environmental impact of AI"", with funding and financing schemes carrying a stated ""target: 50 flagship applications"" and a commitment to ""build a cloud for environmental data"" (T5=2: funded programmes with a numeric target and named infrastructure). The environmental impact criteria are assessment tools for applications rather than an obligation on any addressee, and the data observed is environmental.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_32INNO_P20_20","DEU_AISTRAT_2018",31,"DEU","Germany",2018,"C","3. Fields of action > 3.2 Innovation competitions and European innovation clusters",20,20,144,FALSE,0,0,0,0,2,1,"T5_economic",2,"T6_geopolitical",1,2,2,"directed","High","NO","None","""We will make AI one of the priorities for the envisaged Agency for Breakthrough Innovations"" and ""we are planning to also provide funding for entirely new ideas for technologies and/or business models"" commits a named funding institution to AI (T5=2). ""We are planning to work with the French Conseil de l'innovation on AI"" is bilateral cooperation stated as a plan, without a signed instrument, funding line or programme (T6=1). Innovation challenges are described as existing incentives rather than as new obligations.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_WEWILL_P20_20_2","DEU_AISTRAT_2018",32,"DEU","Germany",2018,"C","3. Fields of action > 3.2 Innovation competitions and European innovation clusters > We will form a European innovation cluster providing funding for cooperative research projects over",20,20,178,FALSE,0,0,0,1,2,2,"T5_economic",2,"T6_geopolitical",2,3,2,"directed","High","YES","Polysemic Uncertainty","""We will form a European innovation cluster providing funding for cooperative research projects over the next five years... for instance as part of a EUREKA cluster"", achieved ""by pooling financing and sharing infrastructure and data (including data infrastructure or high-performance computing)"", is a formalised cross-border R&D funding cluster with specified instruments -- the T6=2 anchor. The same commitment funds domestic research capacity and shared high-performance computing (T5=2). ""An integrated pan-European network of scientists and businesses, rooted in shared values and a joint regulatory framework ('European AI')"" invokes shared values without creating an obligation (T4=1).","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
"DEU_AISTRAT_2018_3FIELDSO_33TRAN_P21_21","DEU_AISTRAT_2018",33,"DEU","Germany",2018,"C","3. Fields of action > 3.3 Transfer to business, strengthening the Mittelstand",21,21,323,FALSE,0,0,0,0,2,2,"T5_economic",2,"T6_geopolitical",2,2,2,"directed","High","YES","Polysemic Uncertainty","""The Federal Government is prepared to work with other European partners to establish and co-finance an Important Project of Common European Interest (IPCEI, pursuant to Art. 107 Treaty on the Functioning of the European Union) in the field of AI"" names a specific European co-financing instrument and treaty basis, which is a formalised cross-border funding mechanism (T6=2), though the Government is only ""considering the launch"". ""The Federal Government will provide targeted support for Mittelstand companies"" and ""will focus on measures enabling German companies of all sizes... to not only use AI applications, but also to develop them"" is committed industrial support (T5=2). No obligation with a consequence attaches to any addressee.","2.0.0","d6e19dcfde5c59a5cdb80f3af5a36f9dd305dcf33a7d48ff2a99f071a588f959","INTERACTIVE_SESSION","INTERACTIVE_SESSION_NOT_REPRODUCIBLE","claude-opus-5 (Claude Code session; not an API call)","n/a","interactive_session","2026-08-21T18:45:04Z","interactive_20260821T184503Z",,,,,,,"en",TRUE,"PENDING","PENDING","PENDING"
